movie_id,actor_id,role
257,998,Sir Rothbart
257,999,Adult Prince Derek
257,1000,Adult Princess Odette
257,1001,Princess Odette
257,1002,Jean-Bob
258,1006,Priest
258,1005,Hugh
258,1007,Jim
258,1003,Fiona
258,1004,Tess
259,107,Ray Quick
259,74,May Munro
259,76,Ned Trent
259,1008,Joe Leon
259,1009,Tomas Leon
260,1010,Colonel Jonathan Jack ONeil
260,1011,Dr. Daniel Jackson
260,1012,Ra
260,349,Catherine Langford
260,1013,Skaara
261,1016,Bernard
261,364,Charlie
261,1014,Neal
261,2,Scott Calvin
261,1015,Laura
262,853,Andy Dufresne
262,204,Ellis Boyd Red Redding
262,91,Warden Norton
262,1017,Heywood
262,1018,Captain Hadley
263,1023,Hugo
263,1022,Detective Inspector McCall
263,1021,Alex Law
263,1020,David Stephens
263,1019,Juliet Miller
264,1024,Clay Arlington
264,1025,Dr. Renee Descartes
264,1026,Dr. Max Shinoda
264,1027,Alice Jameson
264,1028,Vincent Towers
265,1032,Miguel
265,1031,Nancy
265,1033,German
265,1029,Diego
265,1030,David
266,1035,Dawn Lockard
266,221,Rex
266,205,Buddy Ackerman
266,1034,Guy
266,1036,Foster Kane
267,1040,Young Jeff
267,1038,Greg
267,1039,Joyce Johnson
267,969,Jeff Mitchell
267,1037,Harry Mitchell
268,277,Principal Todd Moss
268,1041,Miss Tracy Milford
268,1042,Senator John Lerman
268,1043,Red
268,1044,Mark Dags DAgastino
269,1047,Wan Erxi
269,1046,Town Chief
269,1048,Xu Youqing
269,1045,Xu Fugui
269,135,Xu Jiazhen
270,832,Tank Girl
270,603,T-Saint
270,1049,Jet Girl
270,1050,Sgt. Small
270,1051,Booga
271,1052,The Collector
271,1017,Brayker
271,1053,Crypt Keeper
271,1054,Jeryline
271,1055,Cordelia
272,1058,Riker
272,916,Soran
272,1059,Data
272,1056,Picard
272,1057,Kirk
273,1060,Mr. Simms
273,1061,Duke Metger
273,1062,Stack
273,1063,Ball
273,1064,Bulldog
274,1065,Tom Eliot
274,1066,Vivienne Haigh-Wood
274,1067,Rose Haigh-Wood
274,1068,Maurice Haigh-Wood
274,1069,Bertrand Russell
275,1073,Melanie Roberts
275,1072,Frank McGowan
275,1071,Jill McGowan
275,1070,Dr. Alan Chaffee
275,160,Dr. Susan Verner
276,367,Tommy
276,368,Richard
276,1074,Big Tom
276,1075,Beverly
276,802,Zalinsky
277,5,Vanya
277,1076,Nanny
277,1077,Serybryakov
277,1078,Waffles
277,1079,Maman
278,1083,David Chambers
278,1082,Tommy Dundee
278,1081,Rachel
278,117,Susan Crenshaw
278,1080,Michael Chambers
279,381,Cole Evans
279,1084,Pvt. Hoover Brache
279,1085,Sgt. Barkley
279,1086,Pfc. Joe Brooks
279,1087,Cpl. Pippins
280,111,Betty Carver
280,292,Becky
280,1088,Momma
280,372,Gilbert Grape
280,519,Arnie Grape
281,565,Lt. Parker Barnes
281,969,SID 6.7
281,729,Madison Carter
281,1089,Lindenmeyer
281,336,William Cochran
282,267,Lucy
282,555,Jack
282,1080,Peter
282,1090,Ox
282,1091,Saul
283,1093,Lidia Joanne Simmons
283,232,Lois Simmons
283,1094,Elvadine
283,1092,Stu Simmons
283,723,Stephen Simmons
284,1095,Muriel
284,1096,Rhonda
284,1097,Bill
284,1098,Tania
284,1099,Cheryl
285,1100,Kristy
285,1101,Stacey
285,1102,Mary Anne
285,1103,Dawn
285,1104,Claudia
286,1108,Dan Marino
286,1107,Emilio
286,1106,Einhorn
286,87,Ace Ventura
286,1105,Melissa
287,1109,Tick
287,1110,Adam
287,1111,Bernadette
287,1112,Logowoman
287,1113,Bartender
288,1114,Stuart Sutcliffe
288,1115,Astrid Kirchherr
288,1116,John Lennon
288,1117,Paul McCartney
288,1118,George Harrison
289,1120,Mr. Singh
289,409,Oscar
289,1119,Mimi
289,246,Fiona
289,524,Nigel
290,399,David Shayne
290,503,Helen Sinclair
290,1121,Olive Neal
290,219,Cheech
290,756,Ellen
291,569,Felix Cortez
291,1122,Cathy Ryan
291,215,Robert Ritter
291,31,Jack Ryan
291,1065,Clark
292,156,Reggie Love
292,540,Roy Foltrigg
292,37,Mark Sway
292,756,Dianne Sway
292,914,Barry Muldano
293,1123,Carolyn
293,388,Woody
293,1124,Tony Eyes
293,1125,Troy
293,1126,Clinton
294,563,Albrecht
294,1128,Sarah
294,1129,Myca
294,1127,Eric
294,692,Top Dollar
295,540,Ty Cobb
295,1130,Al Stump
295,1131,Ramona
295,1132,Ray
295,1133,Jimmy
296,482,Fred Flintstone
296,1134,Barney Rubble
296,122,Betty Rubble
296,467,Miss Stone
296,918,Wilma Flintstone
297,1135,Nurse at Park Bench
297,253,Mrs. Gump
297,533,Lieutenant Dan Taylor
297,1,Forrest Gump
297,323,Jenny Curran
298,524,Charles - Wedding One
298,716,Carrie - Wedding One
298,79,Tom - Wedding One
298,89,Gareth - Wedding One
298,1136,Matthew - Wedding One
299,1137,Malik Williams
299,1138,Kristen Connor
299,1139,Remy
299,1140,Taryn
299,286,Fudge
300,1143,Matt Grrenfield
300,461,The Thin Man
300,1142,Sam Smotherman
300,375,Sabrina Peterson
300,1141,Peter Brackett
301,116,Charlie Lang
301,63,Yvonne Biasi
301,1144,Muriel Lang
301,1145,Bo Williams
301,1146,Angel Dupree
302,1147,Mowgli
302,1148,Boone
302,1149,Kitty
302,185,Brydon
302,1002,Dr. Plumford
303,1151,Zazu
303,755,Shenzi
303,171,Mufasa
303,574,Scar
303,1150,Simba
304,600,Siddhartha
304,63,Lisa Conrad
304,1152,Lama Norbu
304,1153,Dean Conrad
304,1154,Jesse Conrad
305,1155,Heather Langenkamp
305,1156,Robert Englund
305,1157,Freddys Hand Double
305,1158,Dylan
305,1159,Chuck
306,60,Peggy Brandt
306,1162,Dorian
306,87,Stanley Ipkiss
306,1160,Tina Carlyle
306,1161,Lt. Mitch Kellaway
307,208,Bret Maverick
307,429,Annabelle Bransford
307,1163,Marshal Zane Cooper
307,576,Joseph
307,441,Angel
308,231,Dorothy Parker
308,1164,Robert Benchley
308,1150,Charles MacArthur
308,1080,Alan Campbell
308,572,Gertrude Benchley
309,1168,Rocco
309,1167,Nordberg
309,56,Lt. Frank Drebin
309,1165,Jane Spencer
309,1166,Ed Hocken
310,1169,Henry Hackett
310,448,Alicia Clark
310,674,Bernie White
310,942,Martha Hackett
310,1170,Michael McDougal
311,1172,Sammy Gray
311,459,Michael Grates
311,1171,Vickie Miner
311,744,Troy Dyer
311,199,Lelaina Pierce
312,116,Michael
312,725,Lyle
312,1173,Suzanne
312,1174,Jim
312,1175,Mr. Johnson
313,1176,Richie Rich
313,1177,Mr. Rich
313,1178,Van Dough
313,370,Mrs. Rich
313,9,Cadbury
314,1182,Alfred
314,1181,Cynthia
314,1180,Simon
314,1179,Patrick
314,156,Mag
315,416,Gail Hartman
315,61,Wade
315,791,Tom
315,704,Roarke Hartman
315,1183,Willa
316,600,Jack Traven
316,725,Howard Payne
316,267,Annie
316,1085,Capt. McMahon
316,792,Harry
317,563,Dan Ventura
317,1184,Annette
317,1169,Kevin Vallick
317,69,Julia Mann
317,1070,Bob Freed
318,41,Walker
318,1185,Melissa
318,1186,McComb
318,1187,Matuzak
318,1188,Fielding
319,532,Simon
319,655,Gib
319,608,Juno Skinner
319,861,Harry
319,1189,Helen
320,188,Alice Green
320,333,Michael Green
320,200,Emily
320,726,Jess Green
320,1190,Casey Green
321,320,Will Randall
321,137,Laura Alden
321,1011,Stewart Swinton
321,443,Charlotte Randall
321,251,Detective Bridger
322,191,Morgan Earp
322,1191,James Earp
322,97,Nicholas Earp
322,685,Doc Holliday
322,723,Wyatt Earp
323,1192,Margaret Wells
323,863,Nelson Crowe
323,71,Vic Grimes
323,1193,Tod Stapp
323,1194,Julie Ames
324,347,Angela
324,1054,Peaches
324,1195,Mendoza
324,264,Shame
324,173,Rothmiller
325,1196,Varla
325,1197,Rosie
325,1198,Billie
325,1199,Tommy
325,1200,Linda
326,381,Jason Alexander
326,1054,Lyric
326,1201,Joshua Alexander
326,1202,Alonzo
326,1084,Rat
327,1205,Ken
327,1204,Chun-Li
327,1206,Cammy
327,41,Colonel Guile
327,1203,Bison
328,189,Connor MacLeod
328,1207,Kane
328,1208,Alex Johnson
328,1209,Nakano
328,1210,Warrior #1
329,185,John Trent
329,606,Sutter Cane
329,1211,Linda Styles
329,1212,Dr. Wrenn
329,1213,Saperstein
330,1216,Elsie Frost
330,1215,Young Lane
330,461,Clyde Frost
330,1214,Lane Frost
330,220,Tuff Hedeman
331,1217,Kyle Lee Watson
331,1218,Birdie
331,345,Shep
331,1219,Rollins
331,1220,Mailika
332,322,Morticia Addams
332,1203,Gomez Addams
332,335,Uncle Fester Addams
332,656,Debbie Jellinsky
332,120,Wednesday Addams
333,1223,Male Opera Singer
333,1222,Female Opera Singer
333,137,Ellen Olenska
333,199,May Welland
333,1221,Newland Archer
334,1224,Chazz
334,571,Rex
334,411,Pip
334,367,Wilson
334,1225,Milo Jackson
335,101,Brian OHara
335,122,Gina Garrett
335,1227,Pam OHara
335,257,Chris Lecce
335,1226,Bill Reimers
336,143,Cody Zamora
336,311,Anita Crown
336,716,Eileen Spenser
336,630,Lilly Laronette
336,1228,Kid Jarrett
337,1229,Ted Boynton
337,1230,Fred Boynton
337,1231,Montserrat Raventos
337,223,Marta Ferrer
337,1232,Ramone
338,1234,Girl Child
338,1233,Deirdre
338,1235,Boy Child
338,6,Hector
338,558,Lucinnius
339,1236,Jethro Bodine
339,955,Elly May Clampett
339,4,Jed Clampett
339,1237,Granny
339,1238,Miss Jane Hathaway
340,380,Axel Foley
340,1239,Levine
340,1240,Giolito
340,1241,Leppert
340,1242,Rondell
341,1244,John Manly
341,770,Black Beauty
341,1243,Black Beauty
341,47,Farmer Grey
341,186,Jerry Barker
342,143,Emma Brody
342,887,Detective John Hallstrom
342,758,Thomas Ridgely
342,1245,Dr. Ryan Pierce
342,1246,Lt. Mitchell
343,357,Dove
343,540,Gaerity
343,1247,Kate
343,1248,Max
343,690,Franklin
344,1250,Ed
344,1123,Lavada McRae
344,1249,Jenny Bell
344,1141,Pete Bell
344,752,Happy
345,534,Carly Marshall
345,540,Hank Marshall
345,42,Vince Johnson
345,1216,Vera Johnson
345,1251,Alex Marshall
346,1255,Andy Malone
346,1254,Steve Malone
346,1256,Tim Young
346,1252,Marti Malone
346,1253,Carol Malone
347,1257,Helena
347,532,Ray OMalley
347,1258,Dr. Alan Harrison
347,1259,Dr. Lawrence Augustine
347,118,Dr. Nick Cavanaugh
348,27,Lorenzo
348,219,Sonny
348,1260,Calogero 
348,588,Calogero 
348,1261,Jane
349,610,Skunk
349,1265,Big Teddy
349,1263,Captain Greybar
349,1262,Nathanial Mayweather
349,1264,Paps
350,26,Carlito
350,157,Kleinfeld
350,1266,Gail
350,709,Benny Blanco
350,1267,Steffie
351,1269,Glen Robbins
351,1268,Phil Berquist
351,1270,Barbara Robbins
351,809,Mitch Robbins
351,998,Duke Washburn
352,107,Gabe Walker
352,1271,Eric Qualen
352,1272,Hal Tucker
352,1273,Jessie Deighan
352,1274,Richard Travers
353,1278,F-16 Pilot
353,802,Beldar Conehead
353,1275,Prymatt Conehead
353,1276,Air Traffic Controller
353,1277,Captain Air Traffic
354,1280,Martinez
354,1281,Sondra
354,142,Bill Capa
354,1279,Rose
354,620,Bob Moore
355,681,Horace Osborn
355,503,Helen Robberson
355,1282,Tony Moore
355,908,Norman Robberson
355,998,Jake Stone
356,93,Pepper Lewis
356,254,Sonny Gilstrap
356,237,John Stark
356,563,Officer Sam Mad Dog Shaw
356,1283,Teresa Salazar
357,290,Eddie Israel
357,1284,Sarah Jennings
357,1228,Francis Burns
357,1285,Madlyn Israel
357,1255,Tommy
358,1287,Duane Stevenson
358,71,Bob Alexander
358,1286,Alan Reed
358,806,Dave Kovic
358,102,Ellen Mitchell
359,1288,Pink
359,1289,Mitch
359,757,Wooderson
359,1290,Slater
359,1291,Simone
360,107,John Spartan
360,92,Simon Phoenix
360,267,Lenina Huxley
360,902,Dr. Raymond Cocteau
360,1292,Alfredo Garcia
361,600,Julian Gitche
361,1294,Miss Adrian
361,957,Sissy Hankshaw
361,520,Delores Del Ruby
361,1293,The Chink
362,605,Ned Ravine
362,1257,Laura Lincolnberry
362,443,Lana Ravine
362,1106,Lola Cain
362,298,Frank Kelbo
363,1045,Master Yuan
363,135,Juxian
363,1297,Manager
363,1295,Cheng Dieyi 
363,1296,Duan Xiaolou 
364,1298,Kathy Whiting
364,1299,Emily Embrey
364,555,Peter Whiting
364,144,Elliott Fowler
364,1300,Joe Dubin
365,357,Max Klein
365,846,Laura Klein
365,1144,Carla Rodrigo
365,907,Brillstein
365,558,Dr. Bill Perlman
366,1305,Guy Friesch
366,1304,Nina Blackburn
366,1303,Ice Cold
366,1302,Tone Def
366,1301,Tasty Taste
367,75,Simon
367,1224,Monty
367,699,Courtney
367,1306,Everett
367,300,Jeff
368,685,Arlis Sweeney
368,188,Kay Davies
368,1307,Roy Sweeney
368,1308,Sarah Willets
368,1309,Clem Willets
369,1311,Godfrey Doyle-Counihan
369,929,Mrs. Edwina Broome
369,664,Miss Katherine OHare
369,1310,Mrs. Doyle-Counihan
370,54,Doug Ireland
370,1252,Andy Hart
370,1312,Christian Hanover
370,1313,Harry Wegman
370,1314,Ed Drinkwater
371,856,Mitch McDeere
371,724,Abby McDeere
371,97,Avery Tolar
371,1315,Oliver Lambert
371,1254,Lamar Quinn
372,590,Randolph Johnson
372,1316,Annie Greenwood
372,475,Jesse
372,832,Rae Lindley
372,587,Glen Greenwood
373,1317,Fresh
373,683,Esteban
373,575,Sam
373,1318,Nichole
373,1319,Corky
374,108,Dr. Anne Eastman
374,1320,Helen Kimble
374,464,Cosmo Renfro
374,31,Dr. Richard Kimble
374,540,Samuel Gerard
375,1321,Lt. Charles Gatewood
375,97,Brig. Gen. George Crook
375,674,Al Sieber
375,1322,Geronimo
375,1323,Lt. Britton Davis
376,325,Carter Doc McCoy
376,976,Carol McCoy
376,587,Rudy Travis
376,76,Jack Benyon
376,321,Jim Deer Jackson
377,1325,Carl
377,258,Theresa
377,1142,Bobby
377,1324,Ray
377,1176,Timmy
378,1326,Ely
378,1327,Camille Max West
378,1328,Kia
378,1329,Evy
378,1330,Daria
379,1331,Jennifer Haines
379,1332,David Edgar Greenhill
379,514,Phil Garson
379,1091,Moe Plimpton
379,1333,Judge D. Tompkins
380,1335,Mr. Lopacki
380,1334,Douglas Binder
380,780,Natasha Nat Binder
380,113,Emil Fouchon
380,41,Chance Boudreaux
381,1336,Le Ly
381,540,Steve Butler
381,1337,Papa
381,1338,Le Ly - Age 5
381,1339,Buddhist Monk
382,1340,Topper Harley
382,1248,Tug Benson
382,86,Ramada Rodham Hayman
382,493,Col. Denton Walters
382,1055,Michelle Rodham Huddleston
383,1343,Georgina
383,1342,Rachel
383,801,Jill
383,1341,Jamie
383,811,Marcy
384,524,Reginald Anson
384,1344,Elizabeth aka Betty from Cardiff
384,1345,Morgan the Goat
384,88,George Garrad
384,1116,Johnny Shellshocked 
385,574,Esteban Trueba
385,416,Clara
385,1346,Tránsito
385,1347,Man at Cattlemarket
385,1348,Young Lady
386,1353,Sydney
386,1352,Veda
386,1349,Kid
386,1350,Play
386,1351,Stinky
387,853,Norville Barnes
387,927,Sidney J. Mussburger
387,231,Amy Archer
387,236,Waring Hudsucker
387,1354,Chief
388,1355,Nan Mulhanney
388,1356,Cathy Breslow
388,44,Jeannie Hobbs
388,431,Burke Adler
388,1141,Matt Hobbs
389,272,Bones Conway
389,832,Christine Jones
389,1357,Jack Kaufman
389,468,Fred Ostroff
389,922,Sgt. Stern
390,415,Frank Horrigan
390,376,Mitch Leary
390,98,Lilly Raines
390,237,Al DAndrea
390,1358,Bill Watts
391,77,Gareth Peirce
391,1361,Guildford Soldier
391,1221,Gerry Conlon
391,1359,Giuseppe Conlon
391,1360,Girl in Pub
392,179,Drew Tate
392,1085,Kenny Tate
392,1362,Brenda Tate
392,1363,Spencer Phillips
392,1364,Francis Phillips
393,1114,John Wyatt
393,268,Fallon
393,1365,Ray Cochran
393,1226,Frank Wyatt
393,900,Mike Peterson
394,185,Grant
394,1366,Ellie
394,114,Malcolm
394,917,Hammond
394,1367,Muldoon
395,144,Early Grayce
395,292,Adele Corners
395,1368,Teenage Girl
395,1369,Driver
395,1370,Brian Kessler
396,966,Eric
396,1372,Bellboy
396,745,Zoe
396,301,Zed
396,1371,Cab Driver
397,593,Aaron
397,845,Mr. Kurlander
397,1373,Mrs. Kurlander
397,1374,Miss Mathey
397,1375,Mr. Mungo
398,1378,Jennifer Turner
398,1376,Laura Turner
398,1377,Matthew Turner
398,1239,Steve Turner
398,1379,Sam Garland
399,1382,Benedict
399,1381,Frank
399,1383,Dekker
399,861,Jack Slater
399,1380,John Practice
400,54,Michael Chapman
400,1384,Angie Vega
400,502,Ed Chapman
400,1385,Geena Briganti
400,1016,Barry Corman
401,755,Sarah Mathews
401,1324,Hal Jackson
401,510,Tea Cake Walters
401,287,Zora Mathews
401,1386,Jose
402,1388,Dr. Kessler
402,555,Andy
402,1387,Dana
402,325,Jed
402,194,Tracy
403,208,Justin McLeod
403,1180,Charles E. Chuck Norstadt
403,1389,Catherine Palin
403,1390,Gloria Norstadt
403,1391,Megan Norstadt
404,222,Larry Lipton
404,22,Carol Lipton
404,1392,Paul House
404,1079,Lillian House
404,1393,Sy
405,575,Tat Lawson
405,1396,Grocery Store Man
405,179,O-Dog
405,1394,Caine
405,1395,Grocery Store Woman
406,1010,David Grant
406,467,Jean
406,711,Lt. Col. Austin Travis
406,709,Capt. Carlos Rat Lopez
406,1397,Dennis Cahill
407,1402,Matsuko 
407,1398,Kichizo Ishida
407,1399,Sada Abe
407,1400,Toku
407,1401,Tagawa Inn Manager
408,1404,Jackie Marsh
408,1403,Michael
409,447,Benedick
409,77,Beatrice
409,600,Don John
409,1405,Hero
409,1406,Leonato
410,584,Mr. Jones
410,1407,Libbie
410,201,Dr. Catherine Holland
410,1408,Patrick
410,388,Howard
411,995,Dominic
411,682,Tom
411,756,Rita
411,537,Leonora
411,195,Gus
412,6,Daniel Hillard
412,253,Miranda Hillard
412,46,Stu
412,1409,Frank
412,1410,Gloria
413,1411,Jeremy
413,739,Sophie
413,1412,Sandra
413,186,Johnny
413,961,Louise
414,1293,Miyagi
414,1413,Julie Pierce
414,890,Dugan
414,1414,Louisa
414,1415,Eric
415,407,Capt. J.T. Robbins
415,113,The Father
415,785,Walter Marek
415,1416,Casey
415,621,Stephano
416,1417,Norths Mom
416,362,Norths Dad
416,1418,Piano Player
416,1092,North
416,142,Narrator
417,1419,Orlando
417,1052,Shelmerdine
417,1420,Queen Elizabeth I
417,1421,Singer
417,1422,Orlandos Father
418,723,Robert Butch Haynes
418,415,Chief Red Garnett
418,1366,Sally Gerber
418,1423,Phillip Perry
418,1424,Terry James Pugh
419,1427,Dr. Gillman
419,1426,Crutches
419,1425,Judge Tate
419,1,Andrew Beckett
419,565,Joe Miller
420,103,Ada McGrath
420,290,George Baines
420,185,Alisdair Stewart
420,1428,Flora McGrath
420,1429,Aunt Morag
421,1430,Justice
421,1218,Lucky
421,1431,Iesha
421,1062,Chicago
421,1432,Simone
422,1138,Camille Shafer
422,1433,Joe Kane
422,467,Autumn Haley
422,1307,Sam Winters
422,1137,Darnell Jefferson
423,779,Andrew Nivens
423,1434,Sam Nivens
423,1435,Mary Sefton
423,180,Alex Holland
423,1436,Dr. Graves
424,1437,Roger Henderson
424,311,Penny Henderson
424,1438,General Walt Whalen
424,1439,Milt Lackey
424,1440,Billy
425,1443,Rose
425,1442,Jesse
425,268,Gus
425,1441,Caroline
425,205,Lloyd
426,66,Stevens
426,77,Miss Kenton
426,1444,Auctioneer
426,1070,Lewis
426,1445,Landlady
427,1446,Jack Markin
427,758,Captain Tom Murdoch
427,1260,Pvt. Donnie Benitez
427,99,Bill Rago
427,20,Sergeant Cass
428,1447,Bob Richmond
428,192,Eddie Sakamura
428,583,John Connor
428,92,Webster Smith
428,290,Tom Graham
429,66,Dr. John Harvey Kellogg
429,63,Eleanor Lightbody
429,1150,William Lightbody
429,399,Charles Ossining
429,1448,George Kellogg
430,1452,Nikko
430,1453,Nikkos Mom
430,1449,RoboCop
430,1450,Officer Anne Lewis
430,1451,Casey Wong
431,1148,Robin Hood
431,119,Prince John
431,1454,Sheriff of Rottingham
431,60,Marian
431,1455,Blinkin
432,673,Jack Grimaldi
432,1407,Mona Demarkov
432,1456,Waiter
432,292,Sheri
432,1457,Scully
433,1460,Martin
433,1461,Sonny Jim
433,1459,Gabe
433,969,Hando
433,1458,Davey
434,1462,Daniel E. Rudy Ruettiger
434,1463,D-Bob
434,1438,Daniel Ruettiger
434,1464,Mary
434,1465,Frank Ruettiger
435,358,Emilie Schindler
435,689,Itzhak Stern
435,1466,Poldek Pfefferberg
435,438,Oskar Schindler
435,691,Amon Goeth
436,431,Al Percolo
436,1224,Steve Nebraska
436,503,Doctor H. Aaron
436,1467,Jennifer
436,1468,Ron Wilson
437,501,Fred Waitzkin
437,689,Bruce Pandolfini
437,820,Josh Waitzkin
437,67,Bonnie Waitzkin
437,863,Vinnie
438,1472,Dickon
438,1471,Colin Craven
438,1473,Martha
438,1469,Mary Lennox
438,1470,Mrs. Medlock
439,1474,Mom
439,1475,Dad
439,1476,Misty
439,594,Chip
439,1477,Detective Pike
440,325,Lamont Cranston
440,1478,Shiwan Khan
440,1266,Margo Lane
440,1090,Moe Shrevnitz
440,175,Reinhardt Lane
441,1481,Harry Harrington
441,1480,Arnold Dopliss
441,1479,Desmond Arding
441,66,Jack Lewis
441,810,Joy Gresham
442,716,Ann Finnigan
442,108,Marian Wyman
442,853,Gene Shepard
442,814,Howard Finnigan
442,12,Paul Finnigan
443,21,Michael McCann
443,218,John Newland
443,561,Nancy Lambert Newland
443,1482,April Simon
443,1483,Mathilda McCann - Age 10
444,1484,Giddy
444,460,Sheela
444,185,Norman Lindsay
444,1344,Estella Campion
444,524,Anthony Campion
445,510,Paul
445,500,Ouisa
445,779,Flan
445,175,Geoffrey
445,1485,Kitty
446,1486,Suzy
446,45,Jonah Baldwin
446,1487,Greg
446,1,Sam Baldwin
446,188,Annie Reed
447,74,Carly Norris
447,295,Zeke Hawkins
447,1488,Jack Landsford
447,187,Vida Warren
447,577,Judy Marks
448,31,Rick Deckard
448,1489,Roy Batty
448,1106,Rachael
448,923,Gaff
448,1490,Bryant
449,1492,Connie Warner
449,1468,Walter Warner
449,1493,Walter Warner Sr.
449,272,Crawl
449,1491,Rebecca Warner
450,1494,Charlie Mackenzie
450,783,Harriet Michaels
450,914,Tony Giardino
450,1495,Rose Michaels
450,1496,May Mackenzie
451,142,Tom Hardy
451,457,Jo Christman
451,101,Nick Detillo
451,30,Danny Detillo
451,1265,Det. Eddie Eiler
452,941,Iggy
452,387,Daisy
452,725,King Koopa
452,62,Mario Mario
452,709,Luigi Mario
453,1489,Thomas Burns
453,603,Jack Mason
453,173,Walter Cole
453,371,Doc Hawkins
453,1380,Wolfe Sr.
454,1340,Richard Ditch Brodie
454,1497,Chris Morrow
454,327,Ben Pinkwater
454,298,Kerr
454,1498,Lex
455,1500,Renay
455,1499,Dick
455,220,Stuart
455,480,Eddy Howe
455,1173,Alex Henderson
456,1501,Jack Skellington - Singing Voice
456,1502,Jack Skellington
456,1482,Sally
456,859,Evil Scientist
456,1503,Mayor
457,1397,Porthos
457,541,DArtagnan
457,420,Cardinal Richelieu
457,1340,Aramis
457,254,Athos
458,1010,Wyatt Earp
458,28,Doc Holliday
458,1504,Virgil Earp
458,532,Morgan Earp
458,42,Curly Bill Brocius
459,1505,Valerie Alston
459,605,Rusty Pirone
459,218,Daniel Graham
459,682,Tommy Vesey
459,1506,Wanda
460,28,Mentor
460,725,Clifford Worley
460,673,Drexl Spivey
460,310,Clarence Worley
460,471,Alabama Whitman
461,1176,Richard Tyler
461,335,Mr. Dewey
461,1507,Neighborhood Kid
461,1508,Neighborhood Kid
461,1509,Neighborhood Kid
462,1510,Lucy
462,1511,Sloan
462,1512,Michael
462,1513,William
462,1210,Minter
463,1514,Laura
463,1090,George
463,566,Archie
463,914,Mick
463,813,Fiona
464,1515,Dawn Wiener
464,1516,Cookie
464,1517,Lolita
464,1384,Cynthia
464,1518,Chrissy
465,1519,Étienne Lantier
465,1520,Toussaint Maheu
465,1521,Maheude
465,1522,Vincent Maheu dit Bonnemort
465,1523,Catherine Maheu
466,1525,Rory Blanes
466,1524,Howard Finster
466,105,Eddie Devane
466,955,Toni Johnson
466,1488,Rock Reilly
467,1526,Jesus Gris
467,130,Angel de la Guardia
467,1527,De la Guardia
467,1528,Mercedes
467,1529,Aurora
468,1533,Jenny Heywood
468,1532,Mac Macnally
468,1286,Arthur Goslin
468,1530,Billy Heywood
468,1531,Lou Collins
469,1534,Ray
469,1535,Susan
469,1536,Tom
469,1537,Bus Woman
469,1538,Toni
470,1539,Spanky
470,1540,Alfalfa
470,1541,Darla
470,1542,Stymie
470,1543,Froggy
471,806,Frixos
471,1546,Mrs. Worrall
471,1271,Professor Wilkinson
471,1544,Princess Caraboo
471,1545,Mr. Worrall
